verbruiken (eng-30-01168468-v); consumeren (eng-30-01168468-v); nassen (eng-30-01168468-v); nuttigen (eng-30-01168468-v); bikken (eng-30-01168468-v); eten (eng-30-01168468-v); maaltijden (eng-30-01168468-v); tafelen (eng-30-01168468-v)	smikkelen (odwn-10-101621905-v)
duren (eng-30-00118523-v); voortduren (eng-30-00118523-v); lopen (eng-30-00118523-v); aanhouden (eng-30-00118523-v); continueren (eng-30-00118523-v); doorgaan (eng-30-00118523-v); doorlopen (eng-30-00118523-v)	continueren (eng-30-02679899-v); voortgaan (eng-30-02679899-v); doorgaan (eng-30-02679899-v); voortbouwen (eng-30-02679899-v); voortzetten (eng-30-02679899-v); overgaan (eng-30-02679899-v); vervolgen (eng-30-02679899-v); staande houden (eng-30-02679899-v); blijven (eng-30-02679899-v)
doen (odwn-10-107125666-v)	bovenhalen (eng-30-01759326-v); evoqueren (eng-30-01759326-v); oproepen (eng-30-01759326-v); ontlokken (eng-30-01759326-v); evoceren (eng-30-01759326-v); wekken (eng-30-01759326-v)
sfeer (odwn-10-104352308-n)	stemming (eng-30-14524661-n); sfeer (eng-30-14524661-n); klimaat (eng-30-14524661-n); atmosfeer (eng-30-14524661-n)
gebeuren (eng-30-00345000-v); overkomen (eng-30-00345000-v); geworden (eng-30-00345000-v); geschieden (eng-30-00345000-v)	meemaken (eng-30-02110220-v); doorleven (eng-30-02110220-v); beleven (eng-30-02110220-v)
afkomen (eng-30-00484166-v); volbrengen (eng-30-00484166-v); afmaken (eng-30-00484166-v); afkrijgen (eng-30-00484166-v); voleinden (eng-30-00484166-v); klaarkrijgen (eng-30-00484166-v); gereedkomen (eng-30-00484166-v); voltooien (eng-30-00484166-v); voleindigen (eng-30-00484166-v); afronden (eng-30-00484166-v)	uitrijden (odwn-10-103224825-v)
afstompen (eng-30-00228019-v)	vervlakken (eng-30-00192051-v); afstompen (eng-30-00192051-v)
maatje (eng-30-09877951-n); partner (eng-30-09877951-n); maat (eng-30-09877951-n); makker (eng-30-09877951-n)	partner (eng-30-10402417-n)
vuil (eng-30-14821984-n); verontreiniging (eng-30-14821984-n)	afval (eng-30-14856263-n); afvalstof (eng-30-14856263-n)
produceren (odwn-10-104510056-v)	voortbrengen (eng-30-01752495-v)
houden (eng-30-01775164-v); mogen (eng-30-01775164-v); moeten (eng-30-01775164-v); geven (eng-30-01775164-v); gek zijn op (eng-30-01775164-v); believen (eng-30-01775164-v); hechten (eng-30-01775164-v); houden van (eng-30-01775164-v); blieven (eng-30-01775164-v)	willen (odwn-10-101242686-v)
uitvogelen (odwn-10-109215050-v)	uitzoeken (eng-30-00657550-v); sorteren (eng-30-00657550-v)
verplichten (odwn-10-105130739-v)	dwingen (eng-30-02504562-v); forceren (eng-30-02504562-v); knijpen (eng-30-02504562-v)
achterland (eng-30-08502672-n); uithoek (eng-30-08502672-n); platteland (eng-30-08502672-n); hinterland (eng-30-08502672-n); binnenland (eng-30-08502672-n)	achterland (eng-30-08424951-n); marktplein (eng-30-08424951-n); afzetgebied (eng-30-08424951-n); markt (eng-30-08424951-n)
spoor (eng-30-09460312-n)	spoor (eng-30-13773361-n)
speculatie (odwn-10-109999092-n)	denk (eng-30-06782680-n); giswerk (eng-30-06782680-n); vermoeden (eng-30-06782680-n); speculatie (eng-30-06782680-n)
bekommeren om (eng-30-02549581-v); behandelen (eng-30-02549581-v); aandacht besteden aan (eng-30-02549581-v); zorgen (eng-30-02549581-v)	oppassen (eng-30-02550296-v); verzorgen (eng-30-02550296-v)
avant-garde (eng-30-08465558-n); voorhoede (eng-30-08465558-n)	voorhoede (odwn-10-101125456-n)
verbinding (eng-30-05870180-n)	samenstelling (odwn-10-103139537-n)
verteren (eng-30-01197338-v)	verteren (odwn-10-100009110-v)
front (odwn-10-102191771-n)	aanval (eng-30-08215495-n); voorhoede (eng-30-08215495-n)
voortbrengen (eng-30-01752495-v)	maken (odwn-10-106229252-v)
forceren (odwn-10-109847100-v)	dwingen (eng-30-02504562-v); forceren (eng-30-02504562-v); knijpen (eng-30-02504562-v)
eindstation (odwn-10-109747342-n)	eindbestemming (eng-30-05980875-n)
aanspraak (eng-30-01061945-n); claim (eng-30-01061945-n)	aanspraak (odwn-10-109022472-n)
vertrek (eng-30-03003730-n)	plaats (eng-30-04105893-n); ruimte (eng-30-04105893-n); vertrek (eng-30-04105893-n); kamer (eng-30-04105893-n)
proces (eng-30-08377085-n); rij (eng-30-08377085-n); verloop (eng-30-08377085-n)	bediening (eng-30-00577068-n)
vliegen (eng-30-01941093-v)	invliegen (odwn-10-103557675-v)
waren (eng-30-03076708-n); handel (eng-30-03076708-n); negotie (eng-30-03076708-n); handelsgoederen (eng-30-03076708-n); spul (eng-30-03076708-n); koopwaar (eng-30-03076708-n); handelswaar (eng-30-03076708-n); waar (eng-30-03076708-n)	goed (odwn-10-106221629-n)
niveau (eng-30-05131283-n); hoogte (eng-30-05131283-n)	hoogte (eng-30-05002352-n)
gebogen lijn (eng-30-13867641-n); curve (eng-30-13867641-n)	slinger (odwn-10-100683812-n)
prescriptie (eng-30-00805034-n); voorschrift (eng-30-00805034-n); reglement (eng-30-00805034-n); verordening (eng-30-00805034-n); statuut (eng-30-00805034-n); ordonnantie (eng-30-00805034-n)	arrangement (eng-30-07177924-n); oplossing (eng-30-07177924-n); regeling (eng-30-07177924-n)
verbinding (eng-30-05870180-n)	compositie (odwn-10-105839948-n)
vaststellen (eng-30-00699815-v); stellen (eng-30-00699815-v); bepalen (eng-30-00699815-v)	vaststellen (odwn-10-100933589-v)
graadmeter (eng-30-07260623-n); standaard (eng-30-07260623-n); maatstaf (eng-30-07260623-n); norm (eng-30-07260623-n); toetssteen (eng-30-07260623-n); normering (eng-30-07260623-n); criterium (eng-30-07260623-n)	maatstaf (eng-30-13854488-n); criterium (eng-30-13854488-n); graadmeter (eng-30-13854488-n); norm (eng-30-13854488-n); normering (eng-30-13854488-n); standaard (eng-30-13854488-n)
receptuur (eng-30-01023820-n); bereidingswijze (eng-30-01023820-n); procedure (eng-30-01023820-n)	proces (eng-30-08377085-n); rij (eng-30-08377085-n); verloop (eng-30-08377085-n)
proces (eng-30-08377085-n); rij (eng-30-08377085-n); verloop (eng-30-08377085-n)	receptuur (eng-30-01023820-n); bereidingswijze (eng-30-01023820-n); procedure (eng-30-01023820-n)
waren (eng-30-03076708-n); handel (eng-30-03076708-n); negotie (eng-30-03076708-n); handelsgoederen (eng-30-03076708-n); spul (eng-30-03076708-n); koopwaar (eng-30-03076708-n); handelswaar (eng-30-03076708-n); waar (eng-30-03076708-n)	goederen (odwn-10-103022467-n)
inspringen (eng-30-01745377-v)	terugspringen (odwn-10-106026380-v)
geweld (eng-30-00965404-n); gewelddadigheid (eng-30-00965404-n); bruutheid (eng-30-00965404-n)	conflict (eng-30-00958896-n); strijd (eng-30-00958896-n); veldslag (eng-30-00958896-n); zeeslag (eng-30-00958896-n); incident (eng-30-00958896-n); slag (eng-30-00958896-n)
samenstelling (odwn-10-103139537-n)	verbinding (eng-30-05870180-n)
houden (eng-30-02671880-v); beantwoorden (eng-30-02671880-v); vervullen (eng-30-02671880-v); voldoen (eng-30-02671880-v)	vervullen (odwn-10-101474174-v)
steun (eng-30-04359589-n); stut (eng-30-04359589-n)	stutbalk (eng-30-03601840-n); schoor (eng-30-03601840-n); rib (eng-30-03601840-n); dwarsbalk (eng-30-03601840-n); legger (eng-30-03601840-n); vloerbalk (eng-30-03601840-n); steunbalk (eng-30-03601840-n)
uitvissen (odwn-10-104967398-v)	uitzoeken (eng-30-00657550-v); sorteren (eng-30-00657550-v)
goedheid (odwn-10-102389522-n)	waren (eng-30-03076708-n); handel (eng-30-03076708-n); negotie (eng-30-03076708-n); handelsgoederen (eng-30-03076708-n); spul (eng-30-03076708-n); koopwaar (eng-30-03076708-n); handelswaar (eng-30-03076708-n); waar (eng-30-03076708-n)
missie (odwn-10-100023826-n)	vertegenwoordiging (eng-30-08402442-n); gezantschap (eng-30-08402442-n); afvaardiging (eng-30-08402442-n); legatie (eng-30-08402442-n); zending (eng-30-08402442-n); delegatie (eng-30-08402442-n); missie (eng-30-08402442-n); deputatie (eng-30-08402442-n)
boetedoening (eng-30-01160342-n); afstraffing (eng-30-01160342-n); bestraffing (eng-30-01160342-n); repressie (eng-30-01160342-n); straf (eng-30-01160342-n)	boetedoening (eng-30-00095121-n); penitentie (eng-30-00095121-n)
verheugen (odwn-10-103384373-v)	verheugen (eng-30-01813884-v); verblijden (eng-30-01813884-v)
individu (eng-30-00007846-n); deze of gene (eng-30-00007846-n); mens (eng-30-00007846-n); iemand (eng-30-00007846-n); man (eng-30-00007846-n); persoon (eng-30-00007846-n); figuur (eng-30-00007846-n)	particulier (odwn-10-108725714-n)
uitzoeken (eng-30-00657550-v); sorteren (eng-30-00657550-v)	uitdokteren (odwn-10-101965375-v)
pasje (odwn-10-100955750-n)	pas (eng-30-06500937-n); in godsnaam (eng-30-06500937-n); paspoort (eng-30-06500937-n)
aanspraak (eng-30-01061945-n); claim (eng-30-01061945-n)	recht (odwn-10-109516118-n)
bekwaamheid (eng-30-05200169-n); vermogen (eng-30-05200169-n); kunnen (eng-30-05200169-n); begaafdheid (eng-30-05200169-n); macht (eng-30-05200169-n); potentie (eng-30-05200169-n); talent (eng-30-05200169-n); geschiktheid (eng-30-05200169-n); vaardigheid (eng-30-05200169-n)	mogelijkheid (eng-30-05792010-n)
oefening (eng-30-00729919-n); vraag (eng-30-00729919-n); oefenen (eng-30-00729919-n); opgaaf (eng-30-00729919-n); opdracht (eng-30-00729919-n); opgave (eng-30-00729919-n); exercitie (eng-30-00729919-n)	oefening (eng-30-00894552-n)
pak (eng-30-03871083-n); pakket (eng-30-03871083-n); pakje (eng-30-03871083-n); vrachtstuk (eng-30-03871083-n)	pak (eng-30-03871628-n); pakje (eng-30-03871628-n)
stroken (eng-30-02657219-v); overeenkomen (eng-30-02657219-v); rijmen (eng-30-02657219-v); overeenstemmen (eng-30-02657219-v); sluiten (eng-30-02657219-v)	aarden (eng-30-02665282-v); trekken (eng-30-02665282-v); neigen (eng-30-02665282-v); gelijken (eng-30-02665282-v); lijken (eng-30-02665282-v); lijken op (eng-30-02665282-v)
mandant (eng-30-09984659-n); cliënt (eng-30-09984659-n); lastgever (eng-30-09984659-n); principaal (eng-30-09984659-n); klant (eng-30-09984659-n); committent (eng-30-09984659-n); opdrachtgever (eng-30-09984659-n); machtgever (eng-30-09984659-n); mandator (eng-30-09984659-n)	consument (eng-30-09612848-n); verbruiker (eng-30-09612848-n)
zwemen (eng-30-02719399-v); plegen (eng-30-02719399-v)	neigen (eng-30-02732148-v); tenderen (eng-30-02732148-v)
buffer (eng-30-02911158-n); stootblok (eng-30-02911158-n); stootkussen (eng-30-02911158-n)	mediateur (eng-30-09624559-n); onderhandelaar (eng-30-09624559-n); middelaar (eng-30-09624559-n); trait-d\ (eng-30-09624559-n); tussenpersoon (eng-30-09624559-n); bemiddelaar (eng-30-09624559-n)
zinken (eng-30-01985923-v); zakken (eng-30-01985923-v); dalen (eng-30-01985923-v); neervallen (eng-30-01985923-v)	omgaan (odwn-10-104769788-v)
recht (odwn-10-109516118-n)	aanspraak (eng-30-01061945-n); claim (eng-30-01061945-n)
toestel (eng-30-03183080-n); apparaat (eng-30-03183080-n)	instrument (eng-30-03574816-n)
geleding (eng-30-09385911-n); portie (eng-30-09385911-n)	metameer (eng-30-09429387-n); segment (eng-30-09429387-n); geleding (eng-30-09429387-n)
bovenhalen (eng-30-01759326-v); evoqueren (eng-30-01759326-v); oproepen (eng-30-01759326-v); ontlokken (eng-30-01759326-v); evoceren (eng-30-01759326-v); wekken (eng-30-01759326-v)	geven (odwn-10-100993881-v)
kopen (odwn-10-103232899-v)	verhandelen (eng-30-02242464-v); slijten (eng-30-02242464-v); verkopen (eng-30-02242464-v)
verhoren (odwn-10-100772482-v)	houden (eng-30-02671880-v); beantwoorden (eng-30-02671880-v); vervullen (eng-30-02671880-v); voldoen (eng-30-02671880-v)
blouse (eng-30-02854926-n); bloes (eng-30-02854926-n)	shirt (eng-30-04197391-n); overhemd (eng-30-04197391-n); hemd (eng-30-04197391-n)
gast (eng-30-10150940-n); invité (eng-30-10150940-n); genodigde (eng-30-10150940-n)	gast (eng-30-10151133-n)
introductie (eng-30-00238022-n); tewaterlating (eng-30-00238022-n); invoering (eng-30-00238022-n)	introductie (eng-30-00240184-n); stichting (eng-30-00240184-n); formatie (eng-30-00240184-n); vorming (eng-30-00240184-n); grondvesting (eng-30-00240184-n); inleiding (eng-30-00240184-n); creatie (eng-30-00240184-n)
vezelplaat (odwn-10-108751275-n)	board (eng-30-15101854-n); houtvezelplaat (eng-30-15101854-n); houtboard (eng-30-15101854-n); plank (eng-30-15101854-n)
oudheid (eng-30-02724026-n); antiquiteit (eng-30-02724026-n)	oudje (eng-30-02723754-n); antiek (eng-30-02723754-n)
kieperen (odwn-10-102627457-v)	zinken (eng-30-01985923-v); zakken (eng-30-01985923-v); dalen (eng-30-01985923-v); neervallen (eng-30-01985923-v)
houden (eng-30-02671880-v); beantwoorden (eng-30-02671880-v); vervullen (eng-30-02671880-v); voldoen (eng-30-02671880-v)	verhoren (odwn-10-100772482-v)
sluiten (eng-30-00352826-v); opzeggen (eng-30-00352826-v); besluiten (eng-30-00352826-v); beëindigen (eng-30-00352826-v); stoppen (eng-30-00352826-v); termineren (eng-30-00352826-v); bedanken (eng-30-00352826-v); afsluiten (eng-30-00352826-v); eindigen (eng-30-00352826-v)	stilleggen (eng-30-02609764-v); eindigen (eng-30-02609764-v); stoppen (eng-30-02609764-v); uitscheiden (eng-30-02609764-v); nokken (eng-30-02609764-v); ophouden (eng-30-02609764-v)
vaststellen (eng-30-00699815-v); stellen (eng-30-00699815-v); bepalen (eng-30-00699815-v)	constateren (odwn-10-106229056-v)
krijgen (eng-30-02109190-v); lijden (eng-30-02109190-v)	lijden (eng-30-01794668-v); afzien (eng-30-01794668-v)
utiliseren (eng-30-01158872-v); gebruiken (eng-30-01158872-v); aanwenden (eng-30-01158872-v); verwerken (eng-30-01158872-v); pakken (eng-30-01158872-v); bezigen (eng-30-01158872-v); nemen (eng-30-01158872-v); benutten (eng-30-01158872-v); hanteren (eng-30-01158872-v); toepassen (eng-30-01158872-v)	strekken (odwn-10-101478032-v)
uitrijden (odwn-10-103224825-v)	rijden (eng-30-01955984-v); verrijden (eng-30-01955984-v)
lexicon (odwn-10-101762915-n)	vertaalwoordenboek (eng-30-06418901-n); lexicon (eng-30-06418901-n); woordenboek (eng-30-06418901-n); dictionaire (eng-30-06418901-n)
kruid (odwn-10-100104684-n)	kruid (eng-30-07812184-n); specerij (eng-30-07812184-n)
instrument (eng-30-03574816-n)	toestel (eng-30-02727825-n); apparaat (eng-30-02727825-n)
intentie (eng-30-05982152-n); zin (eng-30-05982152-n); inzicht (eng-30-05982152-n); opzet (eng-30-05982152-n); voornemen (eng-30-05982152-n); bedoeling (eng-30-05982152-n)	plan (eng-30-05898568-n); ontwerp (eng-30-05898568-n); bedoeling (eng-30-05898568-n); voornemen (eng-30-05898568-n); bestek (eng-30-05898568-n); idee (eng-30-05898568-n)
reclame (odwn-10-108666333-n)	promotie (eng-30-07248801-n); reclame (eng-30-07248801-n); verkoopbevordering (eng-30-07248801-n); sales-promotion (eng-30-07248801-n); promoting (eng-30-07248801-n); advertentie (eng-30-07248801-n); salespromotion (eng-30-07248801-n)
uitzoeken (eng-30-00657550-v); sorteren (eng-30-00657550-v)	uitvogelen (odwn-10-109215050-v)
aarden (eng-30-02665282-v); trekken (eng-30-02665282-v); neigen (eng-30-02665282-v); gelijken (eng-30-02665282-v); lijken (eng-30-02665282-v); lijken op (eng-30-02665282-v)	stroken (eng-30-02657219-v); overeenkomen (eng-30-02657219-v); rijmen (eng-30-02657219-v); overeenstemmen (eng-30-02657219-v); sluiten (eng-30-02657219-v)
feitelijkheid (odwn-10-107756855-n)	molest (eng-30-00419644-n); geweldpleging (eng-30-00419644-n); molestatie (eng-30-00419644-n); gewelddadigheid (eng-30-00419644-n)
bedoelen (eng-30-00708538-v); menen (eng-30-00708538-v); beogen (eng-30-00708538-v); intenderen (eng-30-00708538-v)	beogen (eng-30-01150559-v)
continueren (eng-30-02679899-v); voortgaan (eng-30-02679899-v); doorgaan (eng-30-02679899-v); voortbouwen (eng-30-02679899-v); voortzetten (eng-30-02679899-v); overgaan (eng-30-02679899-v); vervolgen (eng-30-02679899-v); staande houden (eng-30-02679899-v); blijven (eng-30-02679899-v)	duren (eng-30-00118523-v); voortduren (eng-30-00118523-v); lopen (eng-30-00118523-v); aanhouden (eng-30-00118523-v); continueren (eng-30-00118523-v); doorgaan (eng-30-00118523-v); doorlopen (eng-30-00118523-v)
verheugen (eng-30-01813884-v); verblijden (eng-30-01813884-v)	verblijden (odwn-10-109648466-v)
bewustzijn (odwn-10-105522369-n)	begrip (eng-30-05805475-n); notie (eng-30-05805475-n); benul (eng-30-05805475-n); besef (eng-30-05805475-n); onderkenning (eng-30-05805475-n); verstajem (eng-30-05805475-n)
laten (eng-30-00771490-v)	laten (eng-30-02721438-v)
afvalverbrandingsinstallatie (eng-30-00378706-n); vuilverbranding (eng-30-00378706-n); verbranding (eng-30-00378706-n)	afbranden (eng-30-14289590-n); brandwond (eng-30-14289590-n)
arrangement (eng-30-00939628-n); regeling (eng-30-00939628-n); bewerking (eng-30-00939628-n)	arrangement (eng-30-07177924-n); oplossing (eng-30-07177924-n); regeling (eng-30-07177924-n)
aanspraak (odwn-10-109022472-n)	aanspraak (eng-30-01061945-n); claim (eng-30-01061945-n)
opkomst (odwn-10-109536175-n)	begin (eng-30-15265518-n); beginperiode (eng-30-15265518-n); intrede (eng-30-15265518-n); opmaat (eng-30-15265518-n); inval (eng-30-15265518-n); aanvang (eng-30-15265518-n); show Time (eng-30-15265518-n)
eten (eng-30-01166351-v); tafelen (eng-30-01166351-v); maaltijden (eng-30-01166351-v); vreten (eng-30-01166351-v)	smikkelen (odwn-10-101621905-v)
waarmaken (odwn-10-106728374-v)	houden (eng-30-02671880-v); beantwoorden (eng-30-02671880-v); vervullen (eng-30-02671880-v); voldoen (eng-30-02671880-v)
umpire (eng-30-10735984-n); fluitist (eng-30-10735984-n); arbiter (eng-30-10735984-n); scheids (eng-30-10735984-n)	grensrechter (eng-30-10263931-n); linesman (eng-30-10263931-n); lijnrechter (eng-30-10263931-n)
shirt (eng-30-04197391-n); overhemd (eng-30-04197391-n); hemd (eng-30-04197391-n)	blouse (eng-30-02854926-n); bloes (eng-30-02854926-n)
arrangement (eng-30-07177924-n); oplossing (eng-30-07177924-n); regeling (eng-30-07177924-n)	prescriptie (eng-30-00805034-n); voorschrift (eng-30-00805034-n); reglement (eng-30-00805034-n); verordening (eng-30-00805034-n); statuut (eng-30-00805034-n); ordonnantie (eng-30-00805034-n)
intrede (odwn-10-100180053-n)	begin (eng-30-15265518-n); beginperiode (eng-30-15265518-n); intrede (eng-30-15265518-n); opmaat (eng-30-15265518-n); inval (eng-30-15265518-n); aanvang (eng-30-15265518-n); show Time (eng-30-15265518-n)
bedreiging (eng-30-06733476-n)	bedreiging (eng-30-14543231-n)
draad (eng-30-04426788-n); garen (eng-30-04426788-n)	lijn (eng-30-03670849-n)
smikkelen (odwn-10-101621905-v)	eten (eng-30-01166351-v); tafelen (eng-30-01166351-v); maaltijden (eng-30-01166351-v); vreten (eng-30-01166351-v)
touw (eng-30-03106110-n); koord (eng-30-03106110-n)	draad (eng-30-04426788-n); garen (eng-30-04426788-n)
uitzien (odwn-10-101810497-v)	verheugen (eng-30-01813884-v); verblijden (eng-30-01813884-v)
landverhuizer (eng-30-10314952-n); migrant (eng-30-10314952-n)	arbeidskracht (eng-30-09632518-n); arbeider (eng-30-09632518-n); werknemer (eng-30-09632518-n); loontrekker (eng-30-09632518-n); werkkracht (eng-30-09632518-n); kracht (eng-30-09632518-n)
introductie (eng-30-00240184-n); stichting (eng-30-00240184-n); formatie (eng-30-00240184-n); vorming (eng-30-00240184-n); grondvesting (eng-30-00240184-n); inleiding (eng-30-00240184-n); creatie (eng-30-00240184-n)	introductie (eng-30-00238022-n); tewaterlating (eng-30-00238022-n); invoering (eng-30-00238022-n)
goed (odwn-10-106221629-n)	waren (eng-30-03076708-n); handel (eng-30-03076708-n); negotie (eng-30-03076708-n); handelsgoederen (eng-30-03076708-n); spul (eng-30-03076708-n); koopwaar (eng-30-03076708-n); handelswaar (eng-30-03076708-n); waar (eng-30-03076708-n)
smullen (odwn-10-106845004-v)	eten (eng-30-01166351-v); tafelen (eng-30-01166351-v); maaltijden (eng-30-01166351-v); vreten (eng-30-01166351-v)
dwingen (eng-30-02504562-v); forceren (eng-30-02504562-v); knijpen (eng-30-02504562-v)	verplichten (odwn-10-105130739-v)
uitzoeken (eng-30-00657550-v); sorteren (eng-30-00657550-v)	uitzoeken (odwn-10-107446597-v)
overstappen (eng-30-00124442-v); overgaan (eng-30-00124442-v); voortbewegen (eng-30-00124442-v); overspringen (eng-30-00124442-v)	voortbewegen (eng-30-01511706-v)
beangstigen (eng-30-01779165-v); bang (eng-30-01779165-v)	beroeren (odwn-10-109112423-v)
verstoren (odwn-10-104063158-v)	storen (eng-30-00520357-v); onderbreken (eng-30-00520357-v)
molest (eng-30-00419644-n); geweldpleging (eng-30-00419644-n); molestatie (eng-30-00419644-n); gewelddadigheid (eng-30-00419644-n)	feitelijkheid (odwn-10-107756855-n)
instituut (eng-30-08407330-n); instelling (eng-30-08407330-n); genootschap (eng-30-08407330-n); inrichting (eng-30-08407330-n)	zothuis (eng-30-02820798-n); inrichting (eng-30-02820798-n); krankzinnigengesticht (eng-30-02820798-n); dolhuis (eng-30-02820798-n); gesticht (eng-30-02820798-n); gekkenhuis (eng-30-02820798-n)
geven (eng-30-02199590-v)	schenken (odwn-10-100104566-v)
umlaut (odwn-10-102082042-n)	umlaut (eng-30-06823760-n); deelteken (eng-30-06823760-n); trema (eng-30-06823760-n)
schrik (eng-30-07519253-n); vrees (eng-30-07519253-n); beklemming (eng-30-07519253-n); benauwdheid (eng-30-07519253-n); bangheid (eng-30-07519253-n); angstgevoel (eng-30-07519253-n); angst (eng-30-07519253-n)	schrik (odwn-10-108191575-n)
moeten (odwn-10-102529893-v)	houden (eng-30-01775164-v); mogen (eng-30-01775164-v); moeten (eng-30-01775164-v); geven (eng-30-01775164-v); gek zijn op (eng-30-01775164-v); believen (eng-30-01775164-v); hechten (eng-30-01775164-v); houden van (eng-30-01775164-v); blieven (eng-30-01775164-v)
uithalen (eng-30-01400044-v); een opduvel geven (eng-30-01400044-v); kloppen (eng-30-01400044-v); treffen (eng-30-01400044-v); raken (eng-30-01400044-v); kletsen (eng-30-01400044-v); slaan (eng-30-01400044-v)	indrijven (odwn-10-106776472-v)
terugtrekken (eng-30-02380009-v); uittreden (eng-30-02380009-v); neerleggen (eng-30-02380009-v)	aftreden (eng-30-02382367-v); terugtreden (eng-30-02382367-v)
schietpartij (eng-30-00122661-n); schot (eng-30-00122661-n)	bestoking (eng-30-00986938-n); beschieting (eng-30-00986938-n); vuur (eng-30-00986938-n)
uiten (eng-30-00940384-v)	uiten (eng-30-00943837-v); aantonen (eng-30-00943837-v)
kunst (eng-30-00933420-n)	kunstvorm (eng-30-05841151-n)
